"","Code_ADN","Code","Nind","X50.floraison","Nbtalles","Epiaison","Longbrin","Diambrin","LongEpi","DiamEpi","PEpi","P1000","Pgrains","Tutiles","Tsteriles","essai","repetition","ID"
"161","Sa-8-11559-03","Ma_41",6,71,7,71,270.333333333333,1.71833333333333,56.3333333333333,2.93166666666667,94,8,51.356,2.83333333333333,4.33333333333333,"A","2",161
"162","Sa-8-7085-01","Ma_42",8,77.5,14,77.5,299.375,1.82,52.875,2.4125,66.11875,6.18,34.125,5.875,7.875,"A","2",162
"163","Sa-8-7085-02","Ma_43",8,78,11.875,78,292.125,1.87375,51.375,2.60125,73.25,5.4725,46.63625,7,4.5,"A","2",163
"164","Sa-8-7085-03","Ma_44",8,78.5,13.75,79.125,327,1.78625,51.625,2.5525,70.375,5.88875,43.50875,9.25,4.75,"A","2",164
"165","Sa-8-7085-04","Ma_45",7,77,13.1428571428571,77.1428571428571,316.142857142857,1.94857142857143,45.5714285714286,2.52714285714286,66.8571428571429,5.97142857142857,45.2,7.42857142857143,5.28571428571429,"A","2",165
"166","Sa-8-7085-05","Ma_46",8,77,13.625,77.125,294.125,1.7225,52.75,2.57625,63,7.305,31.1775,6,7.875,"A","2",166
"167","Sa-8-7085-06","Ma_47",8,75,9.875,74,286.875,1.735,50.375,2.44125,61.5,6.51125,31.03125,5.25,4.25,"A","2",167
"168","Sa-21-28425-02","Ma_5",7,81,9.71428571428571,80.8571428571429,345.142857142857,1.92428571428571,63.4285714285714,2.52142857142857,76.8571428571429,7.82571428571429,47.9685714285714,5.28571428571429,4.42857142857143,"A","2",168
"169","Sa-21-30147-01","Ma_7",8,79.5,10,79.375,299.625,2.02,54.375,2.8825,66,6.97,27.66875,6,4,"A","2",169
"170","Sa-21-30147-02","Ma_8",7,79,10.7142857142857,78.1428571428571,297.285714285714,1.92857142857143,53.1428571428571,2.76571428571429,82.5714285714286,7.58571428571429,49.6814285714286,6,4.85714285714286,"A","2",170
"171","Sa-21-30147-03","Ma_9",8,77,11.625,76.875,312.625,2.0775,56.25,3.07,98.75,7.5625,59.29,6.875,4.875,"A","2",171
"172","So-21-30218-02","Pod_100",8,51.5,8.5,50.5,268.625,2.03,63.125,3.015,70.5,8.13125,33.23,4,4.75,"A","2",172
"173","So-21-30218-03","Pod_101",7,49,10.5714285714286,47.2857142857143,260.571428571429,1.95428571428571,70.3571428571429,2.65,97.4285714285714,7.43,59.6214285714286,4.85714285714286,5.71428571428571,"A","2",173
"174","So-21-30507-01","Pod_102",8,46,7.875,46.25,241.5,1.69625,63.4375,2.62875,83.125,7.50375,53.325,4.25,3.25,"A","2",174
"175","So-21-30522-01","Pod_105",7,47,8,47.5714285714286,248.714285714286,1.69857142857143,70.2857142857143,2.29857142857143,67.5714285714286,6.92285714285714,41.8,4.57142857142857,3.28571428571429,"A","2",175
"176","So-21-30522-02","Pod_106",8,46.5,10,46.125,273.875,1.72375,71.375,2.30625,59,6.9925,36.5225,5.5,3.875,"A","2",176
"177","So-21-30522-03","Pod_107",7,47,9.28571428571429,47,254.428571428571,1.74857142857143,73.5714285714286,2.51714285714286,82.1428571428571,7.30571428571429,52.4671428571429,5.42857142857143,3.85714285714286,"A","2",177
"178","So-21-30529-01","Pod_108",7,45,9.57142857142857,45.1428571428571,217.166666666667,1.58714285714286,52.7857142857143,2.31142857142857,69.7142857142857,7.905,42.5916666666667,6.71428571428571,2.85714285714286,"A","2",178
"179","So-21-30529-02","Pod_109",7,43,7.57142857142857,43.8571428571429,230,1.43571428571429,58.1428571428571,2.27571428571429,55.2857142857143,6.09714285714286,32.3271428571429,4.42857142857143,3.28571428571429,"A","2",179
"180","So-21-30529-03","Pod_110",8,47.5,8.375,46.375,238.375,1.67875,55.375,2.27,65.125,6.69125,35.7425,5.625,2.875,"A","2",180
"181","So-6-3385-01","Pod_114",8,50.5,7.875,50,250.25,1.63375,67.6875,2.585,63.56125,8.6,26.99375,4.125,3.75,"A","2",181
"182","So-6-3385-02","Pod_115",8,49.5,9.125,49.625,267.5,2.02625,81.125,2.6725,96.08125,7.9275,49.05875,4.625,4.5,"A","2",182
"183","So-6-4253-01","Pod_116",8,50,8.75,49.625,250.5,1.83375,88.1875,2.525,66.375,8.57,35.0185714285714,4.375,4.5,"A","2",183
"184","So-6-4452-01","Pod_118",8,47,8.125,47.375,256.5,1.86375,63.25,2.62875,88.875,8.49125,47.00375,4.125,3.75,"A","2",184
"185","So-6-4452-02","Pod_119",8,46,10.75,46.5,260.625,1.72375,69.8125,2.445,81.75,8.92625,39.1025,5.5,4.875,"A","2",185
"186","So-6-51263-02","Pod_121",8,44.5,10.5,45.875,238.75,1.68,65.625,2.20875,69.17125,6.925,30.47875,5.5,4.625,"A","2",186
"187","So-8-11559-01","Pod_122",8,44,8.75,45.875,256.625,1.6275,63.75,2.29,77.25,7.4,43.72,5.625,3.375,"A","2",187
"188","So-8-11559-02","Pod_123",8,47,9,46.625,241,1.59125,62,2.20125,68.55375,6.46125,44.31625,4.875,3.625,"A","2",188
"189","So-8-6685-01","Pod_129",8,45,13.125,45.75,257.75,2.015,61.125,2.705,82.75,7.4625,48.44,6.75,6.25,"A","2",189
"190","So-8-6685-02","Pod_130",8,44.5,10.25,45,223.375,1.82625,63.9375,2.9575,90,7.8025,59.01125,5.625,4.125,"A","2",190
"191","So-8-6685-03","Pod_131",8,46,6.375,46.125,246,1.5725,59.625,2.64875,73.14,8.07625,39.13125,4,2.375,"A","2",191
"192","So-8-6858-02","Pod_133",7,42,9.42857142857143,42.8571428571429,219,1.49285714285714,53.1428571428571,2.19428571428571,56.7142857142857,5.90571428571429,34.6257142857143,6.28571428571429,2.71428571428571,"A","2",192
"193","So-8-7024-01","Pod_135",6,49,10,49.5,239.333333333333,1.70166666666667,61.8333333333333,2.52,72.3333333333333,8.06666666666667,38.9466666666667,4.33333333333333,5.83333333333333,"A","2",193
"194","So-8-7291-01","Pod_138",6,48,7.33333333333333,48.1428571428571,247.5,1.61333333333333,56.5,2.23,52.8333333333333,7.54166666666667,33.495,4.5,3.16666666666667,"A","2",194
"195","So-8-7539-01","Pod_140",8,49,7.625,49.125,250.875,1.61,67,2.21375,64.875,7.53,31.12,3.125,4.375,"A","2",195
"196","So-8-7539-02","Pod_141",5,53,8.6,53.2,226.4,1.394,55.2,2,40.2,9.498,13.398,3.4,5,"A","2",196
"197","So-8-7539-03","Pod_142",8,45.5,7.25,45.375,248.75,1.595,58.0625,2.3175,69.625,6.7325,40.29,4.75,2.25,"A","2",197
"198","So-8-7539-04","Pod_143",8,46.5,6.25,47.375,237.125,1.44875,66.8125,2.28625,58.105,8.21,33.24875,3.625,2.125,"A","2",198
"199","So-10-20006-01","Pod_48",6,47,9.16666666666667,46.1428571428571,251,1.89,69.1666666666667,2.86833333333333,86.165,6.635,42.5316666666667,5,4.16666666666667,"A","2",199
"200","So-10-20006-02","Pod_49",8,47,11.875,49.375,243,1.635,69,2.4775,78.875,9.135,44.37,5.375,6.5,"A","2",200
"201","So-10-20006-03","Pod_50",8,49,10.375,48,283.5,1.7975,87.0625,2.50375,88.53375,9.09375,55.49125,5.25,5.125,"A","2",201
"202","So-10-20110-02","Pod_52",8,45.5,9.125,45.75,234.625,1.5725,54.875,2.14625,53.125,6.86375,23.97,6.125,2.375,"A","2",202
"203","So-10-20110-03","Pod_53",8,44.5,8.875,44.75,286,1.63625,63.875,2.42875,82.625,8.30285714285714,59.2157142857143,4.875,4,"A","2",203
"204","So-10-20117-02","Pod_55",8,48,9.25,46.125,230.125,1.8025,62.125,2.67625,91.625,7.6325,40.27125,5.125,4.125,"A","2",204
"205","So-10-20117-03","Pod_56",6,46.5,8.66666666666667,45.6666666666667,224.333333333333,1.51166666666667,60.1666666666667,2.60333333333333,74.5,8.23333333333333,41.4266666666667,4.66666666666667,3.66666666666667,"A","2",205
"206","So-10-20279-01","Pod_57",7,48,7.14285714285714,47.5714285714286,240,1.61,63.8571428571429,2.79571428571429,71.4628571428571,7.39142857142857,44.2885714285714,3.85714285714286,3.14285714285714,"A","2",206
"207","So-10-20279-02","Pod_58",8,45,7.5,44.25,241.25,1.35625,56.125,2.21,60,6.28875,31.82375,4.625,2.875,"A","2",207
"208","So-10-20279-03","Pod_59",7,43,8.42857142857143,43.7142857142857,254,1.62714285714286,62.5714285714286,2.38571428571429,80.4285714285714,8.42857142857143,54.6428571428571,5,3.28571428571429,"A","2",208
"209","So-10-20302-01","Pod_60",8,47,7.625,47.5,249.125,1.96125,65.75,2.64125,79.25,8.89,39.5125,4.25,3.25,"A","2",209
"210","So-10-20302-03","Pod_62",8,47,9.75,46.5,244.6625,1.805,58.8125,2.715,86.375,8.90625,55.40875,5.125,4.5,"A","2",210
"211","So-10-20327-01","Pod_63",5,49,9.2,48.6,265.8,1.744,69.9,2.778,93.544,8.606,57.51,4.8,4.4,"A","2",211
"212","So-10-20327-02","Pod_64",8,53,6.625,53.125,248.75,1.84625,62.25,2.63625,63.12125,8.12625,31.73125,3.5,3.625,"A","2",212
"213","So-10-20327-03","Pod_65",8,46,12.25,46.5,248.25,1.7375,60.375,2.68,80.125,8.67375,49.45,5.875,6.5,"A","2",213
"214","So-10-20333-01","Pod_66",8,46,10,45.75,249.625,1.9025,64,2.42125,77.8675,7.18,53.48125,6,4.125,"A","2",214
"215","So-10-20333-02","Pod_67",8,48.5,8.625,48.625,274.75,1.55125,69.125,2.2175,45.125,6.91125,24.615,5.125,2.875,"A","2",215
"216","So-10-20333-03","Pod_68",8,47,9,47,270.375,1.8325,77.5,2.54375,87.27125,9.305,52.80875,4.125,4.875,"A","2",216
"217","So-10-20333-04","Pod_69",6,48,9.33333333333333,48.6666666666667,264,1.82,72.8333333333333,2.51166666666667,75.6666666666667,8.02166666666667,47.32,5.66666666666667,3.83333333333333,"A","2",217
"218","So-10-20347-01","Pod_71",8,46,8.125,45.5,255.375,1.82,65.3125,2.53625,83.5,8.30625,50.5275,4.375,3.25,"A","2",218
"219","So-10-20347-02","Pod_72",8,46.5,8.75,46.875,268.25,1.7175,62.6875,2.4025,69.75,6.6575,40.0875,5.375,3.5,"A","2",219
"220","So-10-20347-03","Pod_73",8,43,6.75,44.375,257.25,1.7675,68.75,2.67625,84.2325,8.00125,50.21625,4.25,2.375,"A","2",220
"221","So-10-20363-02","Pod_75",8,46.5,11.875,47.75,249.25,1.61125,57.375,2.23125,68.875,6.69,32.9671428571429,6,5.375,"A","2",221
"222","So-10-56965-01","Pod_77",7,43,8,43.1428571428571,249.285714285714,1.93857142857143,56.9285714285714,2.79428571428571,79.2014285714286,7.70142857142857,49.3157142857143,4.28571428571429,3.57142857142857,"A","2",222
"223","So-10-56965-02","Pod_78",8,48,8.75,48.375,238.25,1.655,61.6875,2.59,83,8.25375,52.76625,5,4,"A","2",223
"224","So-10-56965-03","Pod_79",8,46.5,8.5,46.875,259.125,1.47125,62.8125,2.31375,57.935,7.08625,35.16875,4.625,3.75,"A","2",224
"225","So-21-1061629-01","Pod_80",8,43,9.75,43.625,227.375,1.61875,53.8125,2.2225,58.75,7.43625,33.63375,6.875,2.75,"A","2",225
"226","So-21-1061629-02","Pod_81",8,48.5,9,47.875,251.55,1.79875,58.65,2.63875,84.25,7.37,49.4475,4.75,4.125,"A","2",226
"227","So-21-28371-01","Pod_83",7,45,7.14285714285714,46.1428571428571,240.428571428571,1.75857142857143,66.7142857142857,2.27571428571429,72.5714285714286,7.53714285714286,42.1871428571429,4,2.85714285714286,"A","2",227
"228","So-21-28371-04","Pod_86",8,42,10.625,42.375,253.25,1.61375,65.5625,2.16125,59.75,7.425,18.755,7,3.5,"A","2",228
"229","So-21-28423-01","Pod_87",8,43.5,7.875,44.25,244.5,2.00125,63.5,2.95875,101.9775,7.29125,63.83,4.5,3,"A","2",229
"230","So-21-28423-02","Pod_88",7,48,9.85714285714286,46.8571428571429,237,1.69714285714286,60.2857142857143,2.97714285714286,81.8114285714286,7.52571428571429,37.1842857142857,4.71428571428571,4.85714285714286,"A","2",230
"231","So-21-28423-03","Pod_89",8,43.5,9.125,44.25,257.375,1.585,57.125,2.1825,61.625,7.07375,36.37125,6.625,2.25,"A","2",231
"232","So-21-28425-01","Pod_90",7,46,7.71428571428571,45.4285714285714,249.857142857143,1.61571428571429,61.1428571428571,2.38142857142857,66.5714285714286,10,37.9028571428571,4.85714285714286,2.57142857142857,"A","2",232
"233","So-21-28425-02","Pod_91",8,54,8.5,53.875,267.875,1.9325,66.625,2.68875,93.83875,7.95125,58.68,3.625,4.5,"A","2",233
"234","So-21-28425-03","Pod_92",8,51,6.25,51.125,256.625,1.67625,62.5625,2.26125,56.91875,7.925,33.64375,3.125,3.125,"A","2",234
"235","So-21-28449-01","Pod_93",8,46.5,9.75,47,241,1.82625,60,2.24875,64.625,7.56375,40.41875,5.375,4,"A","2",235
"236","So-21-28449-02","Pod_94",8,46.5,10.25,46.625,243.5,1.7,65.1875,2.46875,78.75,7.21375,49.40375,5.25,4.625,"A","2",236
"237","So-21-28449-04","Pod_96",8,43,8.75,44.25,215.5,1.4725,56.1875,2.1575,59.3975,6.78875,38.495,6,2.5,"A","2",237
"238","So-21-29822-01","Pod_97",6,51,9.33333333333333,49.4285714285714,311.333333333333,1.86833333333333,91.3333333333333,2.49666666666667,61.18,7.48833333333333,26.6433333333333,5.16666666666667,4.16666666666667,"A","2",238
"239","So-21-29822-02","Pod_98",8,48.5,8,48.375,279.875,1.68,82.9375,2.22125,64.625,8.44375,30.445,3.875,4,"A","2",239
"240","So-21-30218-01","Pod_99",8,47,9,46.75,259.375,1.9875,65.4375,2.765,104.375,8.84625,66.77125,4.25,4.75,"A","2",240
"241","So-21-30507-02","Pod_103",7,47,9.57142857142857,46.1428571428571,230.571428571429,1.72857142857143,64.3571428571429,2.74,91.2857142857143,7.37857142857143,49.0057142857143,5,4.14285714285714,"A","2",241
"242","So-6-3189-01","Pod_111",7,51,7.71428571428571,50.7142857142857,245.714285714286,1.80857142857143,76.2571428571429,2.52714285714286,66.9257142857143,7.50285714285714,31.7371428571429,3.42857142857143,4,"A","2",242
"243","So-6-3189-02","Pod_112",8,43.5,9.125,46.5,258.875,2.13,75.6875,2.55,90,8.375,58.82875,4.25,4.5,"A","2",243
"244","So-6-3189-03","Pod_113",8,53.5,8.25,53.75,248.5,1.77375,81.5625,2.47,40.875,7.44625,12.71625,4,4.125,"A","2",244
"245","So-6-4253-02","Pod_117",8,44.5,8.625,44.625,279,1.80625,92.25,2.27875,83.375,8.19625,37.0475,4.625,3.75,"A","2",245
"246","So-6-51263-01","Pod_120",7,51,8.42857142857143,50.1428571428571,266,1.53285714285714,60.2857142857143,2.47571428571429,65.5885714285714,8.69142857142857,41.4185714285714,5.14285714285714,2.71428571428571,"A","2",246
"247","So-8-11559-03","Pod_124",7,42.5,8.57142857142857,43.125,258.714285714286,1.81,59.5,2.25714285714286,62.8333333333333,8.12714285714286,31.6185714285714,5.85714285714286,2.28571428571429,"A","2",247
"248","So-8-6858-03","Pod_134",8,45.5,13.125,46,252,1.855,65.25,2.63,88.25,8.3275,55.85,6.375,6.25,"A","2",248
"249","So-8-7024-02","Pod_136",8,44.5,8.75,45,234.125,1.5525,59.25,2.3925,60.1025,7.21125,19.4525,5.5,3.375,"A","2",249
"250","So-8-7024-03","Pod_137",7,47,9,46.4285714285714,225.857142857143,1.62,54.2142857142857,2.30285714285714,66.35,7.15857142857143,32.4671428571429,5.42857142857143,3,"A","2",250
"251","So-10-20117-01","Pod_54",8,43,10.5,43.2857142857143,232.25,1.61625,54.8125,2.22125,56.31875,7.91875,33.2925,6.25,4,"A","2",251
"252","So-10-20302-02","Pod_61",8,42,7,41.75,217.875,1.4775,52.5,2.0175,47.75,6.4175,32.53375,4.75,2,"A","2",252
"253","So-10-20333-05","Pod_70",8,48.5,6.5,48.625,243.375,1.49,71.7375,2.40625,67.625,7.98571428571429,34.0928571428571,3.625,2.875,"A","2",253
"254","So-10-20363-01","Pod_74",8,42,10.125,42.5,221.125,1.5875,55.875,2.39,69,8.59125,42.935,6.375,3.375,"A","2",254
"255","So-10-20363-03","Pod_76",8,42.5,9.375,43.5,247.875,1.7625,52.5,2.57125,69.125,8.77625,39.49375,5.5,3.625,"A","2",255
"256","So-21-1061629-03","Pod_82",8,42.5,8.375,42.75,236.125,1.44875,57.0625,2.0475,49.34875,7.2,26.8925,6.125,1.875,"A","2",256
"257","So-21-28371-02","Pod_84",7,44,9.57142857142857,44.5714285714286,236.571428571429,1.60428571428571,57.6428571428571,2.34428571428571,66.2857142857143,7.5,40.1471428571429,6.42857142857143,3.28571428571429,"A","2",257
"258","So-21-28371-03","Pod_85",7,48,7.57142857142857,48.8571428571429,242.285714285714,1.64714285714286,74.7857142857143,2.32857142857143,69,7.93333333333333,43.4783333333333,4,3.71428571428571,"A","2",258
"259","Sa-21-30147-04","Ma_10",7,72.5,10.2857142857143,72.8333333333333,278.714285714286,1.95714285714286,54.0714285714286,2.79285714285714,81.4285714285714,8.60285714285714,34.1771428571429,5.85714285714286,3.85714285714286,"A","3",259
"260","Sa-21-30218-01","Ma_11",8,73.5,9.875,73.5,260.125,1.76375,54.125,2.2275,58.3333333333333,7.19666666666667,19.0333333333333,5.75,3.75,"A","3",260
"261","Sa-21-30218-02","Ma_12",7,78,11.1428571428571,77.7142857142857,270.714285714286,1.62714285714286,64,2.59428571428571,68,6.92333333333333,31.01,6.71428571428571,4.14285714285714,"A","3",261
"262","Sa-8-12129-01","Ma_125",7,79,10.5714285714286,79.8571428571429,321,2.05714285714286,59.0714285714286,2.59857142857143,80,9.31,45.075,5.14285714285714,5.28571428571429,"A","3",262
"263","Sa-8-12129-02","Ma_126",8,77.5,11.125,78,324.75,2.1175,64.875,2.79125,74,7.27285714285714,38.5542857142857,5.125,6.125,"A","3",263
"264","Sa-8-12129-03","Ma_127",4,76,13,76.3333333333333,291.25,2.03,71.25,2.685,109,8.13,61.8875,7.25,5.25,"A","3",264
"265","Sa-8-12129-04","Ma_128",7,84,8.57142857142857,84.1666666666667,251.857142857143,2.23,60.5,3.08857142857143,101.714285714286,8.47428571428571,65.4385714285714,3.14285714285714,5.42857142857143,"A","3",265
"266","Sa-21-30218-03","Ma_13",8,82,6.875,83,257.375,1.675,56.875,2.52125,56,8.04571428571429,28.5457142857143,4.25,2.25,"A","3",266
"267","Sa-21-30507-01","Ma_14",8,78.5,11.75,78.5,291.875,1.94,60.125,2.52875,81.75,6.975,34.3475,6.375,4.625,"A","3",267
"268","Sa-21-30515-02","Ma_15",8,77,11.75,75.75,281.875,1.865,51.625,2.2075,62.5,7.45875,31.75,7.5,4,"A","3",268
"269","Sa-21-30529-02","Ma_17",5,81,11.4,81.8,287.8,1.726,58.8,2.496,75.6,7.01,45.488,5.4,5.8,"A","3",269
"270","Sa-21-30507-02","Ma_2",8,75.5,5.375,75,273.375,1.915,57.125,2.65875,71.5,8.31375,41.45375,3.625,1.75,"A","3",270
"271","Sa-21-30515-01","Ma_20",7,73.5,12.8571428571429,74.1666666666667,291.285714285714,1.85571428571429,54.5714285714286,2.32571428571429,80.2857142857143,7.14571428571429,51.5871428571429,7,5.28571428571429,"A","3",271
"272","Sa-21-30529-03","Ma_21",6,77,9.16666666666667,76.5,258.333333333333,1.83666666666667,49.5,2.81333333333333,78.6666666666667,7.765,49.5166666666667,5,4,"A","3",272
"273","Sa-21-82410-01","Ma_22",6,79,10.5,78.8333333333333,297.166666666667,1.93166666666667,75.3333333333333,2.82833333333333,90.6666666666667,9.14166666666667,42.8416666666667,6.33333333333333,4.16666666666667,"A","3",273
"274","Sa-21-82410-02","Ma_23",5,76,9.4,76.6,287,1.644,69.6,2.268,72.4,6.284,33.878,6,3.4,"A","3",274
"275","Sa-21-82410-03","Ma_24",6,76.5,8.83333333333333,76.6666666666667,281.333333333333,2.09,55.1666666666667,2.655,64,7.756,36.53,5.5,3.16666666666667,"A","3",275
"276","Sa-21-82410-04","Ma_25",6,74.5,9.66666666666667,75.6666666666667,257.8,1.644,47.6,2.09,70,7.642,34.53,5.5,4.5,"A","3",276
"277","Sa-24-60424-01","Ma_26",6,76,6.66666666666667,76.4,269.333333333333,1.76833333333333,56,2.60666666666667,65.3333333333333,7.10333333333333,35.97,4.16666666666667,2.66666666666667,"A","3",277
"278","Sa-24-60424-03","Ma_28",7,78,8,77.8571428571429,330.428571428571,1.96428571428571,62.5714285714286,2.89285714285714,82.8571428571429,9.02,45.0366666666667,5.14285714285714,2.85714285714286,"A","3",278
"279","Sa-21-28423-03","Ma_3",7,77,10.8571428571429,78.8571428571429,325.714285714286,1.98857142857143,53.9285714285714,2.51142857142857,84,8.12428571428571,57.8014285714286,5.42857142857143,5.28571428571429,"A","3",279
"280","Sa-6-3189-02","Ma_31",6,81,13.3333333333333,82,279.833333333333,1.87,54.8333333333333,2.70166666666667,67.3333333333333,7.62833333333333,34.0583333333333,7.16666666666667,6.33333333333333,"A","3",280
"281","Sa-6-3189-03","Ma_32",7,77,9.57142857142857,77.375,286.571428571429,1.88285714285714,59,2.38285714285714,88.8571428571429,7.78166666666667,57.01,5.57142857142857,3.85714285714286,"A","3",281
"282","Sa-6-3385-01","Ma_34",7,74,9.42857142857143,74.7142857142857,278.714285714286,1.97428571428571,57.8571428571429,2.57,78.2857142857143,7.81142857142857,49.4171428571429,5.14285714285714,4.42857142857143,"A","3",282
"283","Sa-6-4253-01","Ma_35",4,73,10.5,74.2,259.25,1.8875,57,2.3475,77.5,8.445,51.2325,5.25,4.25,"A","3",283
"284","Sa-6-4253-02","Ma_36",8,80,10.125,80,289.75,1.96875,57.75,2.77375,75.75,8.25625,43.555,5.125,4.875,"A","3",284
"285","Sa-6-51263-01","Ma_37",8,78.5,10,78,263.125,1.975,54.75,2.7825,83.25,7.55875,48.1775,4.875,4.75,"A","3",285
"286","Sa-6-51263-02","Ma_38",7,76,9.42857142857143,75.7142857142857,268,1.75,49.7857142857143,2.28428571428571,64.2857142857143,8.25714285714286,36.8171428571429,6.42857142857143,3.14285714285714,"A","3",286
"287","Sa-8-11559-01","Ma_39",8,73,9.75,74.375,271.125,1.795,54.5,2.735,62,7.77875,32.425,5.5,4.375,"A","3",287
"288","Sa-8-11559-03","Ma_41",4,72,5,71.8,271,1.7575,57.25,2.5325,79.5,9.2825,42.7675,1.5,3.25,"A","3",288
"289","Sa-8-7085-01","Ma_42",6,77,7.83333333333333,74.7142857142857,285.666666666667,1.70833333333333,59.1666666666667,2.71666666666667,76.3333333333333,8.238,56.238,4.83333333333333,2.83333333333333,"A","3",289
"290","Sa-8-7085-02","Ma_43",6,77,10.1666666666667,77.1666666666667,311.333333333333,2.07166666666667,58,2.59666666666667,69.6666666666667,6.53,42.7183333333333,5.66666666666667,4.66666666666667,"A","3",290
"291","Sa-8-7085-03","Ma_44",6,79,8.83333333333333,80.1666666666667,259,1.8,50.6666666666667,2.85666666666667,82.3333333333333,7.958,58.46,4.5,3.83333333333333,"A","3",291
"292","Sa-8-7085-04","Ma_45",7,79,11,79.1666666666667,309,1.84285714285714,53.5714285714286,2.41571428571429,66.5714285714286,7.70428571428571,34.5185714285714,4.28571428571429,6,"A","3",292
"293","Sa-8-7085-05","Ma_46",7,79,11.5714285714286,79.2857142857143,278.857142857143,1.82428571428571,58.5714285714286,2.60285714285714,59.1428571428571,8.83333333333333,30.16,5.42857142857143,6,"A","3",293
"294","Sa-8-7085-06","Ma_47",5,76,9.2,76.6,219.4,1.86,48.6,2.466,55.2,6.956,21.78,4,5,"A","3",294
"295","Sa-21-28425-02","Ma_5",7,80,8.57142857142857,80.4285714285714,303.571428571429,1.90142857142857,70.8571428571429,2.72571428571429,85.7142857142857,9.18666666666667,48.875,4,4.28571428571429,"A","3",295
"296","Sa-21-30147-01","Ma_7",4,76.5,9,76,236.5,1.895,50.5,2.4275,91,9.395,52.7025,6,3,"A","3",296
"297","Sa-21-30147-02","Ma_8",5,78,8,78.6,236.6,2.03,57.8,2.612,86.4,8.298,48.978,3.8,3.8,"A","3",297
"298","Sa-21-30147-03","Ma_9",8,79.5,8.25,79.125,236.7,2.025,57.875,2.56625,63.25,7.63,35.2133333333333,3.125,4.75,"A","3",298
"299","Sa-21-28423-02","Ma_18",-2,80,9.14285714285714,80,236.8,1.91,59,2.71,96,7.23,51.01,5.33333333333333,4.66666666666667,"A","3",299
"300","Sa-6-3189-01","Ma_30",-2,77.7,9.14285714285714,79,236.9,1.89,58.8333333333333,2.58506620209059,77.6363636363636,7.91352003484321,42.4528347851336,5.33333333333333,4.66666666666667,"A","3",300
"301","So-21-30218-02","Pod_100",6,52,9.66666666666667,52.6666666666667,236.1,1.63333333333333,59.8333333333333,2.42166666666667,51.7266666666667,7.31166666666667,19.5883333333333,4.33333333333333,5.5,"A","3",301
"302","So-21-30218-03","Pod_101",8,50,9.125,50.5,236.11,1.73125,73.5625,2.6475,110.125,8.30125,72.6475,4.125,4.625,"A","3",302
"303","So-21-30507-01","Pod_102",7,50,6.57142857142857,50.1428571428571,236.12,1.46857142857143,61.2857142857143,2.31714285714286,53.5357142857143,8.06166666666667,29.505,3.71428571428571,2.71428571428571,"A","3",303
"304","So-21-30522-01","Pod_105",7,47,10.7142857142857,47.1428571428571,236.13,1.48142857142857,64.2857142857143,2.16428571428571,69.7142857142857,8.43,44.5485714285714,6,4.71428571428571,"A","3",304
"305","So-21-30522-02","Pod_106",7,47,8.71428571428571,47.8571428571429,236.14,1.56428571428571,77.9285714285714,2.25142857142857,66.2157142857143,8.43285714285714,33.7014285714286,3.57142857142857,5.14285714285714,"A","3",305
"306","So-21-30522-03","Pod_107",7,50,10.1428571428571,49.1428571428571,236.15,1.52285714285714,74.5,2.33142857142857,77.43,8.47,35.8728571428571,5.14285714285714,5.14285714285714,"A","3",306
"307","So-21-30529-01","Pod_108",8,47.5,11.125,47.625,236.16,1.45875,51.8125,2.25,66.25,7.81375,41.77125,7.125,3.875,"A","3",307
"308","So-21-30529-02","Pod_109",7,50.5,9.14285714285714,50.5,236.17,1.24285714285714,46.5714285714286,1.92,40.9371428571429,7.72714285714286,16.7828571428571,5.14285714285714,4.14285714285714,"A","3",308
"309","So-21-30529-03","Pod_110",7,46,6.14285714285714,46.5714285714286,236.18,1.54142857142857,57.0714285714286,2.42,77.2857142857143,8.59285714285714,48.6528571428571,3.14285714285714,3,"A","3",309
"310","So-6-3385-01","Pod_114",8,50,7.625,49.875,236.19,1.55125,68.9375,2.48625,65.0525,8.525,30.6675,4.5,3.25,"A","3",310
"311","So-6-3385-02","Pod_115",7,52,11.1428571428571,50.8571428571429,236.2,1.66857142857143,80.6428571428571,2.38142857142857,73.8571428571429,7.93571428571429,31.7371428571429,5.42857142857143,5.85714285714286,"A","3",311
"312","So-6-4253-01","Pod_116",8,50,11.625,49.75,236.21,1.8625,94.0625,2.45375,90.625,8.34125,40.815,4.75,7,"A","3",312
"313","So-6-4452-01","Pod_118",8,50.5,7.125,50.25,236.22,1.50375,65.375,2.54375,74.25,8.1475,38.00375,3,4,"A","3",313
"314","So-6-4452-02","Pod_119",8,50.5,8.125,50.25,236.23,1.45625,66.5,2.42,85.155,8.61625,55.42375,4,3.875,"A","3",314
"315","So-6-51263-02","Pod_121",7,54,13,55.4285714285714,236.24,1.72285714285714,67.1428571428571,2.23285714285714,79.6666666666667,8.18166666666667,52.0966666666667,5.14285714285714,8,"A","3",315
"316","So-8-11559-01","Pod_122",8,49.5,7.875,49.375,236.25,1.435,71.8125,2.2775,76.875,7.8,39.93625,3.875,4,"A","3",316
"317","So-8-11559-02","Pod_123",6,45,8.66666666666667,47.4285714285714,236.26,1.33166666666667,54.25,1.90666666666667,40.3666666666667,6.9775,28.1525,4.16666666666667,4.33333333333333,"A","3",317
